Date,Time,Count,Avg Speed [km/h],PH,PH Bool
27/12/2023,00:00 - 01:00,15,56,#N/A,
27/12/2023,01:00 - 02:00,13,72,#N/A,
27/12/2023,02:00 - 03:00,9,59,#N/A,
27/12/2023,03:00 - 04:00,16,62,#N/A,
27/12/2023,04:00 - 05:00,25,68,#N/A,
27/12/2023,05:00 - 06:00,48,73,#N/A,
27/12/2023,06:00 - 07:00,153,61,#N/A,
27/12/2023,07:00 - 08:00,424,68,#N/A,
27/12/2023,08:00 - 09:00,555,66,#N/A,
27/12/2023,09:00 - 10:00,617,64,#N/A,
27/12/2023,10:00 - 11:00,617,63,#N/A,
27/12/2023,11:00 - 12:00,572,64,#N/A,
27/12/2023,12:00 - 13:00,396,65,#N/A,
27/12/2023,13:00 - 14:00,401,64,#N/A,
27/12/2023,14:00 - 15:00,394,66,#N/A,
27/12/2023,15:00 - 16:00,363,67,#N/A,
27/12/2023,16:00 - 17:00,386,71,#N/A,
27/12/2023,17:00 - 18:00,307,66,#N/A,
27/12/2023,18:00 - 19:00,195,62,#N/A,
27/12/2023,19:00 - 20:00,154,67,#N/A,
27/12/2023,20:00 - 21:00,143,67,#N/A,
27/12/2023,21:00 - 22:00,101,72,#N/A,
27/12/2023,22:00 - 23:00,94,70,#N/A,
27/12/2023,23:00 - 24:00,42,75,#N/A,
28/12/2023,00:00 - 01:00,35,66,#N/A,
28/12/2023,01:00 - 02:00,16,55,#N/A,
28/12/2023,02:00 - 03:00,9,62,#N/A,
28/12/2023,03:00 - 04:00,24,68,#N/A,
28/12/2023,04:00 - 05:00,31,70,#N/A,
28/12/2023,05:00 - 06:00,72,65,#N/A,
28/12/2023,06:00 - 07:00,168,65,#N/A,
28/12/2023,07:00 - 08:00,414,69,#N/A,
28/12/2023,08:00 - 09:00,447,66,#N/A,
28/12/2023,09:00 - 10:00,540,64,#N/A,
28/12/2023,10:00 - 11:00,520,63,#N/A,
28/12/2023,11:00 - 12:00,484,62,#N/A,
28/12/2023,12:00 - 13:00,391,64,#N/A,
28/12/2023,13:00 - 14:00,340,67,#N/A,
28/12/2023,14:00 - 15:00,336,66,#N/A,
28/12/2023,15:00 - 16:00,317,67,#N/A,
28/12/2023,16:00 - 17:00,336,69,#N/A,
28/12/2023,17:00 - 18:00,249,68,#N/A,
28/12/2023,18:00 - 19:00,201,63,#N/A,
28/12/2023,19:00 - 20:00,177,65,#N/A,
28/12/2023,20:00 - 21:00,126,70,#N/A,
28/12/2023,21:00 - 22:00,115,68,#N/A,
28/12/2023,22:00 - 23:00,84,69,#N/A,
28/12/2023,23:00 - 24:00,46,81,#N/A,
29/12/2023,00:00 - 01:00,42,71,#N/A,
29/12/2023,01:00 - 02:00,14,67,#N/A,
29/12/2023,02:00 - 03:00,9,63,#N/A,
29/12/2023,03:00 - 04:00,17,66,#N/A,
29/12/2023,04:00 - 05:00,26,63,#N/A,
29/12/2023,05:00 - 06:00,51,71,#N/A,
29/12/2023,06:00 - 07:00,141,63,#N/A,
29/12/2023,07:00 - 08:00,330,69,#N/A,
29/12/2023,08:00 - 09:00,447,65,#N/A,
29/12/2023,09:00 - 10:00,448,65,#N/A,
29/12/2023,10:00 - 11:00,450,62,#N/A,
29/12/2023,11:00 - 12:00,388,66,#N/A,
29/12/2023,12:00 - 13:00,359,64,#N/A,
29/12/2023,13:00 - 14:00,302,62,#N/A,
29/12/2023,14:00 - 15:00,350,67,#N/A,
29/12/2023,15:00 - 16:00,341,67,#N/A,
29/12/2023,16:00 - 17:00,440,67,#N/A,
29/12/2023,17:00 - 18:00,305,66,#N/A,
29/12/2023,18:00 - 19:00,217,63,#N/A,
29/12/2023,19:00 - 20:00,168,62,#N/A,
29/12/2023,20:00 - 21:00,116,66,#N/A,
29/12/2023,21:00 - 22:00,109,61,#N/A,
29/12/2023,22:00 - 23:00,96,67,#N/A,
29/12/2023,23:00 - 24:00,68,71,#N/A,
30/12/2023,00:00 - 01:00,38,69,#N/A,
30/12/2023,01:00 - 02:00,24,61,#N/A,
30/12/2023,02:00 - 03:00,7,74,#N/A,
30/12/2023,03:00 - 04:00,10,56,#N/A,
30/12/2023,04:00 - 05:00,15,58,#N/A,
30/12/2023,05:00 - 06:00,24,67,#N/A,
30/12/2023,06:00 - 07:00,125,60,#N/A,
30/12/2023,07:00 - 08:00,414,68,#N/A,
30/12/2023,08:00 - 09:00,593,65,#N/A,
30/12/2023,09:00 - 10:00,648,66,#N/A,
30/12/2023,10:00 - 11:00,619,59,#N/A,
30/12/2023,11:00 - 12:00,673,25,#N/A,
30/12/2023,12:00 - 13:00,564,63,#N/A,
30/12/2023,13:00 - 14:00,612,65,#N/A,
30/12/2023,14:00 - 15:00,561,66,#N/A,
30/12/2023,15:00 - 16:00,506,63,#N/A,
30/12/2023,16:00 - 17:00,460,66,#N/A,
30/12/2023,17:00 - 18:00,280,66,#N/A,
30/12/2023,18:00 - 19:00,230,62,#N/A,
30/12/2023,19:00 - 20:00,192,65,#N/A,
30/12/2023,20:00 - 21:00,129,65,#N/A,
30/12/2023,21:00 - 22:00,99,67,#N/A,
30/12/2023,22:00 - 23:00,100,64,#N/A,
30/12/2023,23:00 - 24:00,73,65,#N/A,
31/12/2023,00:00 - 01:00,34,71,#N/A,1
31/12/2023,01:00 - 02:00,37,75,#N/A,1
31/12/2023,02:00 - 03:00,14,62,#N/A,1
31/12/2023,03:00 - 04:00,14,81,#N/A,1
31/12/2023,04:00 - 05:00,14,66,#N/A,1
31/12/2023,05:00 - 06:00,26,71,#N/A,1
31/12/2023,06:00 - 07:00,75,65,#N/A,1
31/12/2023,07:00 - 08:00,280,68,#N/A,1
31/12/2023,08:00 - 09:00,427,66,#N/A,1
31/12/2023,09:00 - 10:00,526,67,#N/A,1
31/12/2023,10:00 - 11:00,589,65,#N/A,1
31/12/2023,11:00 - 12:00,516,61,#N/A,1
31/12/2023,12:00 - 13:00,526,62,#N/A,1
31/12/2023,13:00 - 14:00,445,60,#N/A,1
31/12/2023,14:00 - 15:00,426,60,#N/A,1
31/12/2023,15:00 - 16:00,371,61,#N/A,1
31/12/2023,16:00 - 17:00,339,68,#N/A,1
31/12/2023,17:00 - 18:00,236,65,#N/A,1
31/12/2023,18:00 - 19:00,185,62,#N/A,1
31/12/2023,19:00 - 20:00,142,66,#N/A,1
31/12/2023,20:00 - 21:00,144,67,#N/A,1
31/12/2023,21:00 - 22:00,83,59,#N/A,1
31/12/2023,22:00 - 23:00,54,59,#N/A,1
31/12/2023,23:00 - 24:00,40,58,#N/A,1
01/01/2024,00:00 - 01:00,64,63,#N/A,1
01/01/2024,01:00 - 02:00,63,69,#N/A,1
01/01/2024,02:00 - 03:00,34,66,#N/A,1
01/01/2024,03:00 - 04:00,37,64,#N/A,1
01/01/2024,04:00 - 05:00,17,74,#N/A,1
01/01/2024,05:00 - 06:00,18,59,#N/A,1
01/01/2024,06:00 - 07:00,57,67,#N/A,1
01/01/2024,07:00 - 08:00,166,67,#N/A,1
01/01/2024,08:00 - 09:00,287,70,#N/A,1
01/01/2024,09:00 - 10:00,380,66,#N/A,1
01/01/2024,10:00 - 11:00,469,65,#N/A,1
01/01/2024,11:00 - 12:00,442,63,#N/A,1
01/01/2024,12:00 - 13:00,438,61,#N/A,1
01/01/2024,13:00 - 14:00,395,59,#N/A,1
01/01/2024,14:00 - 15:00,350,62,#N/A,1
01/01/2024,15:00 - 16:00,330,63,#N/A,1
01/01/2024,16:00 - 17:00,270,64,#N/A,1
01/01/2024,17:00 - 18:00,161,62,#N/A,1
01/01/2024,18:00 - 19:00,114,64,#N/A,1
01/01/2024,19:00 - 20:00,101,64,#N/A,1
01/01/2024,20:00 - 21:00,78,62,#N/A,1
01/01/2024,21:00 - 22:00,68,68,#N/A,1
01/01/2024,22:00 - 23:00,37,70,#N/A,1
01/01/2024,23:00 - 24:00,21,64,#N/A,1
02/01/2024,00:00 - 01:00,12,96,#N/A,
02/01/2024,01:00 - 02:00,6,63,#N/A,
02/01/2024,02:00 - 03:00,8,102,#N/A,
02/01/2024,03:00 - 04:00,13,58,#N/A,
02/01/2024,04:00 - 05:00,17,62,#N/A,
02/01/2024,05:00 - 06:00,33,63,#N/A,
02/01/2024,06:00 - 07:00,93,65,#N/A,
02/01/2024,07:00 - 08:00,278,67,#N/A,
02/01/2024,08:00 - 09:00,358,65,#N/A,
02/01/2024,09:00 - 10:00,415,65,#N/A,
02/01/2024,10:00 - 11:00,411,63,#N/A,
02/01/2024,11:00 - 12:00,450,62,#N/A,
02/01/2024,12:00 - 13:00,306,63,#N/A,
02/01/2024,13:00 - 14:00,249,65,#N/A,
02/01/2024,14:00 - 15:00,295,64,#N/A,
02/01/2024,15:00 - 16:00,268,67,#N/A,
02/01/2024,16:00 - 17:00,255,67,#N/A,
02/01/2024,17:00 - 18:00,201,66,#N/A,
02/01/2024,18:00 - 19:00,135,64,#N/A,
02/01/2024,19:00 - 20:00,107,65,#N/A,
02/01/2024,20:00 - 21:00,94,64,#N/A,
02/01/2024,21:00 - 22:00,64,64,#N/A,
02/01/2024,22:00 - 23:00,43,69,#N/A,
02/01/2024,23:00 - 24:00,21,70,#N/A,
03/01/2024,00:00 - 01:00,17,80,#N/A,
03/01/2024,01:00 - 02:00,11,65,#N/A,
03/01/2024,02:00 - 03:00,6,82,#N/A,
03/01/2024,03:00 - 04:00,11,72,#N/A,
03/01/2024,04:00 - 05:00,18,70,#N/A,
03/01/2024,05:00 - 06:00,38,65,#N/A,
03/01/2024,06:00 - 07:00,122,62,#N/A,
03/01/2024,07:00 - 08:00,265,67,#N/A,
03/01/2024,08:00 - 09:00,373,66,#N/A,
03/01/2024,09:00 - 10:00,398,64,#N/A,
03/01/2024,10:00 - 11:00,411,62,#N/A,
03/01/2024,11:00 - 12:00,438,60,#N/A,
03/01/2024,12:00 - 13:00,380,64,#N/A,
03/01/2024,13:00 - 14:00,346,62,#N/A,
03/01/2024,14:00 - 15:00,346,64,#N/A,
03/01/2024,15:00 - 16:00,370,65,#N/A,
03/01/2024,16:00 - 17:00,339,69,#N/A,
03/01/2024,17:00 - 18:00,280,67,#N/A,
03/01/2024,18:00 - 19:00,193,61,#N/A,
03/01/2024,19:00 - 20:00,125,66,#N/A,
03/01/2024,20:00 - 21:00,72,63,#N/A,
03/01/2024,21:00 - 22:00,65,80,#N/A,
03/01/2024,22:00 - 23:00,51,62,#N/A,
03/01/2024,23:00 - 24:00,19,61,#N/A,
04/01/2024,00:00 - 01:00,8,67,#N/A,
04/01/2024,01:00 - 02:00,6,86,#N/A,
04/01/2024,02:00 - 03:00,4,63,#N/A,
04/01/2024,03:00 - 04:00,4,53,#N/A,
04/01/2024,04:00 - 05:00,17,67,#N/A,
04/01/2024,05:00 - 06:00,31,63,#N/A,
04/01/2024,06:00 - 07:00,134,61,#N/A,
04/01/2024,07:00 - 08:00,343,63,#N/A,
04/01/2024,08:00 - 09:00,430,59,#N/A,
04/01/2024,09:00 - 10:00,508,58,#N/A,
04/01/2024,10:00 - 11:00,561,58,#N/A,
04/01/2024,11:00 - 12:00,491,58,#N/A,
04/01/2024,12:00 - 13:00,443,57,#N/A,
04/01/2024,13:00 - 14:00,355,59,#N/A,
04/01/2024,14:00 - 15:00,346,61,#N/A,
04/01/2024,15:00 - 16:00,356,64,#N/A,
04/01/2024,16:00 - 17:00,418,64,#N/A,
04/01/2024,17:00 - 18:00,300,63,#N/A,
04/01/2024,18:00 - 19:00,211,62,#N/A,
04/01/2024,19:00 - 20:00,145,60,#N/A,
04/01/2024,20:00 - 21:00,116,65,#N/A,
04/01/2024,21:00 - 22:00,79,62,#N/A,
04/01/2024,22:00 - 23:00,46,64,#N/A,
04/01/2024,23:00 - 24:00,25,69,#N/A,
05/01/2024,00:00 - 01:00,13,72,#N/A,
05/01/2024,01:00 - 02:00,9,64,#N/A,
05/01/2024,02:00 - 03:00,8,70,#N/A,
05/01/2024,03:00 - 04:00,8,65,#N/A,
05/01/2024,04:00 - 05:00,13,63,#N/A,
05/01/2024,05:00 - 06:00,29,56,#N/A,
05/01/2024,06:00 - 07:00,116,62,#N/A,
05/01/2024,07:00 - 08:00,343,62,#N/A,
05/01/2024,08:00 - 09:00,413,62,#N/A,
05/01/2024,09:00 - 10:00,498,59,#N/A,
05/01/2024,10:00 - 11:00,482,61,#N/A,
05/01/2024,11:00 - 12:00,453,61,#N/A,
05/01/2024,12:00 - 13:00,378,60,#N/A,
05/01/2024,13:00 - 14:00,325,62,#N/A,
05/01/2024,14:00 - 15:00,351,60,#N/A,
05/01/2024,15:00 - 16:00,377,66,#N/A,
05/01/2024,16:00 - 17:00,359,68,#N/A,
05/01/2024,17:00 - 18:00,279,66,#N/A,
05/01/2024,18:00 - 19:00,203,61,#N/A,
05/01/2024,19:00 - 20:00,174,66,#N/A,
05/01/2024,20:00 - 21:00,138,63,#N/A,
05/01/2024,21:00 - 22:00,114,61,#N/A,
05/01/2024,22:00 - 23:00,62,62,#N/A,
05/01/2024,23:00 - 24:00,55,72,#N/A,
06/01/2024,00:00 - 01:00,33,74,#N/A,
06/01/2024,01:00 - 02:00,22,81,#N/A,
06/01/2024,02:00 - 03:00,15,81,#N/A,
06/01/2024,03:00 - 04:00,15,72,#N/A,
06/01/2024,04:00 - 05:00,14,68,#N/A,
06/01/2024,05:00 - 06:00,34,64,#N/A,
06/01/2024,06:00 - 07:00,92,59,#N/A,
06/01/2024,07:00 - 08:00,265,66,#N/A,
06/01/2024,08:00 - 09:00,228,62,#N/A,
06/01/2024,09:00 - 10:00,279,63,#N/A,
06/01/2024,10:00 - 11:00,304,65,#N/A,
06/01/2024,11:00 - 12:00,279,64,#N/A,
06/01/2024,12:00 - 13:00,286,63,#N/A,
06/01/2024,13:00 - 14:00,290,65,#N/A,
06/01/2024,14:00 - 15:00,273,63,#N/A,
06/01/2024,15:00 - 16:00,224,64,#N/A,
06/01/2024,16:00 - 17:00,235,59,#N/A,
06/01/2024,17:00 - 18:00,155,59,#N/A,
06/01/2024,18:00 - 19:00,96,58,#N/A,
06/01/2024,19:00 - 20:00,67,59,#N/A,
06/01/2024,20:00 - 21:00,50,56,#N/A,
06/01/2024,21:00 - 22:00,30,56,#N/A,
06/01/2024,22:00 - 23:00,33,54,#N/A,
06/01/2024,23:00 - 24:00,11,63,#N/A,
07/01/2024,00:00 - 01:00,2,54,#N/A,
07/01/2024,01:00 - 02:00,1,49,#N/A,
07/01/2024,02:00 - 03:00,5,52,#N/A,
07/01/2024,03:00 - 04:00,6,63,#N/A,
07/01/2024,04:00 - 05:00,4,58,#N/A,
07/01/2024,05:00 - 06:00,13,57,#N/A,
07/01/2024,06:00 - 07:00,38,68,#N/A,
07/01/2024,07:00 - 08:00,147,62,#N/A,
07/01/2024,08:00 - 09:00,178,63,#N/A,
07/01/2024,09:00 - 10:00,241,64,#N/A,
07/01/2024,10:00 - 11:00,268,60,#N/A,
07/01/2024,11:00 - 12:00,306,61,#N/A,
07/01/2024,12:00 - 13:00,311,62,#N/A,
07/01/2024,13:00 - 14:00,240,63,#N/A,
07/01/2024,14:00 - 15:00,249,62,#N/A,
07/01/2024,15:00 - 16:00,238,60,#N/A,
07/01/2024,16:00 - 17:00,223,65,#N/A,
07/01/2024,17:00 - 18:00,141,64,#N/A,
07/01/2024,18:00 - 19:00,84,63,#N/A,
07/01/2024,19:00 - 20:00,56,58,#N/A,
07/01/2024,20:00 - 21:00,56,62,#N/A,
07/01/2024,21:00 - 22:00,51,65,#N/A,
07/01/2024,22:00 - 23:00,24,63,#N/A,
07/01/2024,23:00 - 24:00,17,55,#N/A,
08/01/2024,00:00 - 01:00,8,59,#N/A,
08/01/2024,01:00 - 02:00,4,57,#N/A,
08/01/2024,02:00 - 03:00,5,81,#N/A,
08/01/2024,03:00 - 04:00,11,72,#N/A,
08/01/2024,04:00 - 05:00,20,58,#N/A,
08/01/2024,05:00 - 06:00,10,64,#N/A,
08/01/2024,06:00 - 07:00,56,59,#N/A,
08/01/2024,07:00 - 08:00,173,59,#N/A,
08/01/2024,08:00 - 09:00,203,58,#N/A,
08/01/2024,09:00 - 10:00,219,62,#N/A,
08/01/2024,10:00 - 11:00,224,58,#N/A,
08/01/2024,11:00 - 12:00,215,60,#N/A,
08/01/2024,12:00 - 13:00,245,63,#N/A,
08/01/2024,13:00 - 14:00,203,63,#N/A,
08/01/2024,14:00 - 15:00,234,65,#N/A,
08/01/2024,15:00 - 16:00,264,64,#N/A,
08/01/2024,16:00 - 17:00,238,68,#N/A,
08/01/2024,17:00 - 18:00,218,63,#N/A,
08/01/2024,18:00 - 19:00,153,68,#N/A,
08/01/2024,19:00 - 20:00,100,63,#N/A,
08/01/2024,20:00 - 21:00,30,64,#N/A,
08/01/2024,21:00 - 22:00,6,59,#N/A,
08/01/2024,22:00 - 23:00,9,68,#N/A,
08/01/2024,23:00 - 24:00,5,84,#N/A,
09/01/2024,01:00 - 02:00,207.6,,#N/A,
09/01/2024,01:00 - 02:00,3,45,#N/A,
09/01/2024,02:00 - 03:00,1,53,#N/A,
09/01/2024,03:00 - 04:00,3,67,#N/A,
09/01/2024,04:00 - 05:00,5,38,#N/A,
09/01/2024,05:00 - 06:00,18,57,#N/A,
09/01/2024,06:00 - 07:00,80,56,#N/A,
09/01/2024,07:00 - 08:00,276,60,#N/A,
09/01/2024,08:00 - 09:00,238,59,#N/A,
09/01/2024,09:00 - 10:00,246,58,#N/A,
09/01/2024,10:00 - 11:00,259,60,#N/A,
09/01/2024,11:00 - 12:00,250,62,#N/A,
09/01/2024,12:00 - 13:00,246,63,#N/A,
09/01/2024,13:00 - 14:00,274,62,#N/A,
09/01/2024,14:00 - 15:00,286,66,#N/A,
09/01/2024,15:00 - 16:00,308,64,#N/A,
09/01/2024,16:00 - 17:00,320,65,#N/A,
09/01/2024,17:00 - 18:00,268,64,#N/A,
09/01/2024,18:00 - 19:00,155,63,#N/A,
09/01/2024,19:00 - 20:00,111,66,#N/A,
09/01/2024,20:00 - 21:00,75,63,#N/A,
09/01/2024,21:00 - 22:00,57,62,#N/A,
09/01/2024,22:00 - 23:00,42,69,#N/A,
09/01/2024,23:00 - 24:00,16,63,#N/A,
10/01/2024,00:00 - 01:00,14,56,#N/A,
10/01/2024,01:00 - 02:00,3,68,#N/A,
10/01/2024,02:00 - 03:00,4,62,#N/A,
10/01/2024,03:00 - 04:00,5,48,#N/A,
10/01/2024,04:00 - 05:00,11,59,#N/A,
10/01/2024,05:00 - 06:00,25,85,#N/A,
10/01/2024,06:00 - 07:00,120,58,#N/A,
10/01/2024,07:00 - 08:00,366,63,#N/A,
10/01/2024,08:00 - 09:00,341,63,#N/A,
10/01/2024,09:00 - 10:00,369,62,#N/A,
10/01/2024,10:00 - 11:00,266,60,#N/A,
10/01/2024,11:00 - 12:00,286,61,#N/A,
10/01/2024,12:00 - 13:00,307,66,#N/A,
10/01/2024,13:00 - 14:00,302,63,#N/A,
10/01/2024,14:00 - 15:00,336,67,#N/A,
10/01/2024,15:00 - 16:00,318,65,#N/A,
10/01/2024,16:00 - 17:00,354,69,#N/A,
10/01/2024,17:00 - 18:00,312,66,#N/A,
10/01/2024,18:00 - 19:00,200,66,#N/A,
10/01/2024,19:00 - 20:00,143,63,#N/A,
10/01/2024,20:00 - 21:00,94,57,#N/A,
10/01/2024,21:00 - 22:00,66,66,#N/A,
10/01/2024,22:00 - 23:00,43,67,#N/A,
10/01/2024,23:00 - 24:00,30,64,#N/A,
11/01/2024,00:00 - 01:00,14,60,#N/A,
11/01/2024,01:00 - 02:00,14,69,#N/A,
11/01/2024,02:00 - 03:00,15,67,#N/A,
11/01/2024,03:00 - 04:00,14,71,#N/A,
11/01/2024,04:00 - 05:00,44,56,#N/A,
11/01/2024,05:00 - 06:00,81,61,#N/A,
11/01/2024,06:00 - 07:00,219,60,#N/A,
11/01/2024,07:00 - 08:00,342,64,#N/A,
11/01/2024,08:00 - 09:00,368,65,#N/A,
11/01/2024,09:00 - 10:00,368,63,#N/A,
11/01/2024,10:00 - 11:00,347,62,#N/A,
11/01/2024,11:00 - 12:00,306,60,#N/A,
11/01/2024,12:00 - 13:00,314,63,#N/A,
11/01/2024,13:00 - 14:00,281,63,#N/A,
11/01/2024,14:00 - 15:00,267,68,#N/A,
11/01/2024,15:00 - 16:00,315,67,#N/A,
11/01/2024,16:00 - 17:00,368,65,#N/A,
11/01/2024,17:00 - 18:00,297,66,#N/A,
11/01/2024,18:00 - 19:00,213,63,#N/A,
11/01/2024,19:00 - 20:00,168,61,#N/A,
11/01/2024,20:00 - 21:00,124,64,#N/A,
11/01/2024,21:00 - 22:00,69,63,#N/A,
11/01/2024,22:00 - 23:00,39,64,#N/A,
11/01/2024,23:00 - 24:00,16,59,#N/A,
12/01/2024,00:00 - 01:00,17,57,#N/A,
12/01/2024,01:00 - 02:00,9,69,#N/A,
12/01/2024,02:00 - 03:00,5,52,#N/A,
12/01/2024,03:00 - 04:00,10,84,#N/A,
12/01/2024,04:00 - 05:00,10,57,#N/A,
12/01/2024,05:00 - 06:00,21,54,#N/A,
12/01/2024,06:00 - 07:00,82,55,#N/A,
12/01/2024,07:00 - 08:00,274,57,#N/A,
12/01/2024,08:00 - 09:00,281,56,#N/A,
12/01/2024,09:00 - 10:00,271,56,#N/A,
12/01/2024,10:00 - 11:00,305,57,#N/A,
12/01/2024,11:00 - 12:00,330,58,#N/A,
12/01/2024,12:00 - 13:00,327,60,#N/A,
12/01/2024,13:00 - 14:00,356,59,#N/A,
12/01/2024,14:00 - 15:00,371,57,#N/A,
12/01/2024,15:00 - 16:00,400,59,#N/A,
12/01/2024,16:00 - 17:00,416,58,#N/A,
12/01/2024,17:00 - 18:00,305,57,#N/A,
12/01/2024,18:00 - 19:00,194,52,#N/A,
12/01/2024,19:00 - 20:00,172,57,#N/A,
12/01/2024,20:00 - 21:00,100,53,#N/A,
12/01/2024,21:00 - 22:00,84,59,#N/A,
12/01/2024,22:00 - 23:00,60,59,#N/A,
12/01/2024,23:00 - 24:00,25,59,#N/A,
13/01/2024,00:00 - 01:00,14,57,#N/A,
13/01/2024,01:00 - 02:00,7,68,#N/A,
13/01/2024,02:00 - 03:00,5,63,#N/A,
13/01/2024,03:00 - 04:00,4,58,#N/A,
13/01/2024,04:00 - 05:00,3,54,#N/A,
13/01/2024,05:00 - 06:00,27,54,#N/A,
13/01/2024,06:00 - 07:00,101,56,#N/A,
13/01/2024,07:00 - 08:00,336,62,#N/A,
13/01/2024,08:00 - 09:00,345,60,#N/A,
13/01/2024,09:00 - 10:00,549,60,#N/A,
13/01/2024,10:00 - 11:00,495,60,#N/A,
13/01/2024,11:00 - 12:00,510,61,#N/A,
13/01/2024,12:00 - 13:00,511,60,#N/A,
13/01/2024,13:00 - 14:00,453,60,#N/A,
13/01/2024,14:00 - 15:00,487,62,#N/A,
13/01/2024,15:00 - 16:00,416,63,#N/A,
13/01/2024,16:00 - 17:00,418,61,#N/A,
13/01/2024,17:00 - 18:00,302,60,#N/A,
13/01/2024,18:00 - 19:00,227,60,#N/A,
13/01/2024,19:00 - 20:00,181,59,#N/A,
13/01/2024,20:00 - 21:00,161,56,#N/A,
13/01/2024,21:00 - 22:00,120,61,#N/A,
13/01/2024,22:00 - 23:00,79,55,#N/A,
13/01/2024,23:00 - 24:00,75,65,#N/A,
14/01/2024,00:00 - 01:00,34,65,#N/A,
14/01/2024,01:00 - 02:00,27,60,#N/A,
14/01/2024,02:00 - 03:00,21,63,#N/A,
14/01/2024,03:00 - 04:00,21,61,#N/A,
14/01/2024,04:00 - 05:00,31,57,#N/A,
14/01/2024,05:00 - 06:00,55,65,#N/A,
14/01/2024,06:00 - 07:00,112,60,#N/A,
14/01/2024,07:00 - 08:00,265,64,#N/A,
14/01/2024,08:00 - 09:00,478,61,#N/A,
14/01/2024,09:00 - 10:00,616,63,#N/A,
14/01/2024,10:00 - 11:00,727,60,#N/A,
14/01/2024,11:00 - 12:00,600,61,#N/A,
14/01/2024,12:00 - 13:00,576,61,#N/A,
14/01/2024,13:00 - 14:00,498,60,#N/A,
14/01/2024,14:00 - 15:00,471,57,#N/A,
14/01/2024,15:00 - 16:00,508,58,#N/A,
14/01/2024,16:00 - 17:00,431,59,#N/A,
14/01/2024,17:00 - 18:00,301,62,#N/A,
14/01/2024,18:00 - 19:00,203,61,#N/A,
14/01/2024,19:00 - 20:00,135,60,#N/A,
14/01/2024,20:00 - 21:00,80,62,#N/A,
14/01/2024,21:00 - 22:00,71,60,#N/A,
14/01/2024,22:00 - 23:00,46,63,#N/A,
14/01/2024,23:00 - 24:00,19,68,#N/A,
15/01/2024,00:00 - 01:00,18,67,#N/A,
15/01/2024,01:00 - 02:00,7,65,#N/A,
15/01/2024,02:00 - 03:00,11,60,#N/A,
15/01/2024,03:00 - 04:00,7,63,#N/A,
15/01/2024,04:00 - 05:00,22,100,#N/A,
15/01/2024,05:00 - 06:00,60,61,#N/A,
15/01/2024,06:00 - 07:00,142,59,#N/A,
15/01/2024,07:00 - 08:00,303,62,#N/A,
15/01/2024,08:00 - 09:00,274,65,#N/A,
15/01/2024,09:00 - 10:00,279,63,#N/A,
15/01/2024,10:00 - 11:00,321,61,#N/A,
15/01/2024,11:00 - 12:00,317,59,#N/A,
15/01/2024,12:00 - 13:00,258,61,#N/A,
15/01/2024,13:00 - 14:00,294,62,#N/A,
15/01/2024,14:00 - 15:00,272,64,#N/A,
15/01/2024,15:00 - 16:00,275,64,#N/A,
15/01/2024,16:00 - 17:00,304,66,#N/A,
15/01/2024,17:00 - 18:00,235,65,#N/A,
15/01/2024,18:00 - 19:00,149,53,#N/A,
15/01/2024,19:00 - 20:00,98,64,#N/A,
15/01/2024,20:00 - 21:00,61,63,#N/A,
15/01/2024,21:00 - 22:00,42,60,#N/A,
15/01/2024,22:00 - 23:00,35,61,#N/A,
15/01/2024,23:00 - 24:00,16,71,#N/A,
16/01/2024,00:00 - 01:00,6,67,#N/A,
16/01/2024,01:00 - 02:00,8,54,#N/A,
16/01/2024,02:00 - 03:00,3,66,#N/A,
16/01/2024,03:00 - 04:00,4,67,#N/A,
16/01/2024,04:00 - 05:00,15,56,#N/A,
16/01/2024,05:00 - 06:00,27,60,#N/A,
16/01/2024,06:00 - 07:00,45,56,#N/A,
16/01/2024,07:00 - 08:00,296,57,#N/A,
16/01/2024,08:00 - 09:00,287,59,#N/A,
16/01/2024,09:00 - 10:00,297,57,#N/A,
16/01/2024,10:00 - 11:00,315,57,#N/A,
16/01/2024,11:00 - 12:00,280,56,#N/A,
16/01/2024,12:00 - 13:00,244,61,#N/A,
16/01/2024,13:00 - 14:00,282,62,#N/A,
16/01/2024,14:00 - 15:00,285,63,#N/A,
16/01/2024,15:00 - 16:00,321,63,#N/A,
16/01/2024,16:00 - 17:00,334,64,#N/A,
16/01/2024,17:00 - 18:00,259,64,#N/A,
16/01/2024,18:00 - 19:00,134,66,#N/A,
16/01/2024,19:00 - 20:00,131,64,#N/A,
16/01/2024,20:00 - 21:00,62,62,#N/A,
16/01/2024,21:00 - 22:00,30,63,#N/A,
16/01/2024,22:00 - 23:00,29,61,#N/A,
16/01/2024,23:00 - 24:00,17,58,#N/A,
17/01/2024,00:00 - 01:00,8,56,#N/A,
17/01/2024,01:00 - 02:00,3,52,#N/A,
17/01/2024,02:00 - 03:00,3,79,#N/A,
17/01/2024,03:00 - 04:00,5,48,#N/A,
17/01/2024,04:00 - 05:00,10,62,#N/A,
17/01/2024,05:00 - 06:00,14,68,#N/A,
17/01/2024,06:00 - 07:00,99,57,#N/A,
17/01/2024,07:00 - 08:00,377,65,#N/A,
17/01/2024,08:00 - 09:00,385,65,#N/A,
17/01/2024,09:00 - 10:00,374,61,#N/A,
17/01/2024,10:00 - 11:00,321,63,#N/A,
