DateTime,vehicle_count_per_hour,average_speed_per_hour,PH Bool,Day,Time
30/01/2024 18:00,237,62,0,30/01/2024,18:00:00
30/01/2024 19:00,175,59,0,30/01/2024,19:00:00
30/01/2024 20:00,118,56,0,30/01/2024,20:00:00
30/01/2024 21:00,82,56,0,30/01/2024,21:00:00
30/01/2024 22:00,73,61,0,30/01/2024,22:00:00
30/01/2024 23:00,49,60,0,30/01/2024,23:00:00
31/01/2024 00:00,21,62,0,31/01/2024,00:00:00
31/01/2024 01:00,13,61,0,31/01/2024,01:00:00
31/01/2024 02:00,9,52,0,31/01/2024,02:00:00
31/01/2024 03:00,36,56,0,31/01/2024,03:00:00
31/01/2024 04:00,71,59,0,31/01/2024,04:00:00
31/01/2024 05:00,133,57,0,31/01/2024,05:00:00
31/01/2024 06:00,297,60,0,31/01/2024,06:00:00
31/01/2024 07:00,371,57,0,31/01/2024,07:00:00
31/01/2024 08:00,419,55,0,31/01/2024,08:00:00
31/01/2024 09:00,383,54,0,31/01/2024,09:00:00
31/01/2024 10:00,312,53,0,31/01/2024,10:00:00
31/01/2024 11:00,331,53,0,31/01/2024,11:00:00
31/01/2024 12:00,265,56,0,31/01/2024,12:00:00
31/01/2024 13:00,325,58,0,31/01/2024,13:00:00
31/01/2024 14:00,333,61,0,31/01/2024,14:00:00
31/01/2024 15:00,320,56,0,31/01/2024,15:00:00
31/01/2024 16:00,365,58,0,31/01/2024,16:00:00
31/01/2024 17:00,326,59,0,31/01/2024,17:00:00
31/01/2024 18:00,272,61,0,31/01/2024,18:00:00
31/01/2024 19:00,213,59,0,31/01/2024,19:00:00
31/01/2024 20:00,147,60,0,31/01/2024,20:00:00
31/01/2024 21:00,87,57,0,31/01/2024,21:00:00
31/01/2024 22:00,87,60,0,31/01/2024,22:00:00
31/01/2024 23:00,51,58,0,31/01/2024,23:00:00
01/02/2024 00:00,27,62,0,01/02/2024,00:00:00
01/02/2024 01:00,14,63,0,01/02/2024,01:00:00
01/02/2024 02:00,15,66,0,01/02/2024,02:00:00
01/02/2024 03:00,23,57,0,01/02/2024,03:00:00
01/02/2024 04:00,44,57,0,01/02/2024,04:00:00
01/02/2024 05:00,120,60,0,01/02/2024,05:00:00
01/02/2024 06:00,301,60,0,01/02/2024,06:00:00
01/02/2024 07:00,379,60,0,01/02/2024,07:00:00
01/02/2024 08:00,374,56,0,01/02/2024,08:00:00
01/02/2024 09:00,375,57,0,01/02/2024,09:00:00
01/02/2024 10:00,372,55,0,01/02/2024,10:00:00
01/02/2024 11:00,340,55,0,01/02/2024,11:00:00
01/02/2024 12:00,332,56,0,01/02/2024,12:00:00
01/02/2024 13:00,297,58,0,01/02/2024,13:00:00
01/02/2024 14:00,347,58,0,01/02/2024,14:00:00
01/02/2024 15:00,370,59,0,01/02/2024,15:00:00
01/02/2024 16:00,350,60,0,01/02/2024,16:00:00
01/02/2024 17:00,373,61,0,01/02/2024,17:00:00
01/02/2024 18:00,291,61,0,01/02/2024,18:00:00
01/02/2024 19:00,228,60,0,01/02/2024,19:00:00
01/02/2024 20:00,136,63,0,01/02/2024,20:00:00
01/02/2024 21:00,80,57,0,01/02/2024,21:00:00
01/02/2024 22:00,81,65,0,01/02/2024,22:00:00
01/02/2024 23:00,61,60,0,01/02/2024,23:00:00
02/02/2024 00:00,22,56,0,02/02/2024,00:00:00
02/02/2024 01:00,12,59,0,02/02/2024,01:00:00
02/02/2024 02:00,17,56,0,02/02/2024,02:00:00
02/02/2024 03:00,27,66,0,02/02/2024,03:00:00
02/02/2024 04:00,51,61,0,02/02/2024,04:00:00
02/02/2024 05:00,131,58,0,02/02/2024,05:00:00
02/02/2024 06:00,296,59,0,02/02/2024,06:00:00
02/02/2024 07:00,362,57,0,02/02/2024,07:00:00
02/02/2024 08:00,373,56,0,02/02/2024,08:00:00
02/02/2024 09:00,390,55,0,02/02/2024,09:00:00
02/02/2024 10:00,385,52,0,02/02/2024,10:00:00
02/02/2024 11:00,346,56,0,02/02/2024,11:00:00
02/02/2024 12:00,308,55,0,02/02/2024,12:00:00
02/02/2024 13:00,331,57,0,02/02/2024,13:00:00
02/02/2024 14:00,419,59,0,02/02/2024,14:00:00
02/02/2024 15:00,490,58,0,02/02/2024,15:00:00
02/02/2024 16:00,462,57,0,02/02/2024,16:00:00
02/02/2024 17:00,443,59,0,02/02/2024,17:00:00
02/02/2024 18:00,367,56,0,02/02/2024,18:00:00
02/02/2024 19:00,315,56,0,02/02/2024,19:00:00
02/02/2024 20:00,219,57,0,02/02/2024,20:00:00
02/02/2024 21:00,143,54,0,02/02/2024,21:00:00
02/02/2024 22:00,125,53,0,02/02/2024,22:00:00
02/02/2024 23:00,75,57,0,02/02/2024,23:00:00
03/02/2024 00:00,56,54,0,03/02/2024,00:00:00
03/02/2024 01:00,33,55,0,03/02/2024,01:00:00
03/02/2024 02:00,22,59,0,03/02/2024,02:00:00
03/02/2024 03:00,26,57,0,03/02/2024,03:00:00
03/02/2024 04:00,37,56,0,03/02/2024,04:00:00
03/02/2024 05:00,102,55,0,03/02/2024,05:00:00
03/02/2024 06:00,268,57,0,03/02/2024,06:00:00
03/02/2024 07:00,368,56,0,03/02/2024,07:00:00
03/02/2024 08:00,446,58,0,03/02/2024,08:00:00
03/02/2024 09:00,508,53,0,03/02/2024,09:00:00
03/02/2024 10:00,565,53,0,03/02/2024,10:00:00
03/02/2024 11:00,551,55,0,03/02/2024,11:00:00
03/02/2024 12:00,493,53,0,03/02/2024,12:00:00
03/02/2024 13:00,545,54,0,03/02/2024,13:00:00
03/02/2024 14:00,539,54,0,03/02/2024,14:00:00
03/02/2024 15:00,518,54,0,03/02/2024,15:00:00
03/02/2024 16:00,492,53,0,03/02/2024,16:00:00
03/02/2024 17:00,391,57,0,03/02/2024,17:00:00
03/02/2024 18:00,325,55,0,03/02/2024,18:00:00
03/02/2024 19:00,273,54,0,03/02/2024,19:00:00
03/02/2024 20:00,194,56,0,03/02/2024,20:00:00
03/02/2024 21:00,151,52,0,03/02/2024,21:00:00
03/02/2024 22:00,126,54,0,03/02/2024,22:00:00
03/02/2024 23:00,92,57,0,03/02/2024,23:00:00
04/02/2024 00:00,54,54,0,04/02/2024,00:00:00
04/02/2024 01:00,42,65,0,04/02/2024,01:00:00
04/02/2024 02:00,39,58,0,04/02/2024,02:00:00
04/02/2024 03:00,44,60,0,04/02/2024,03:00:00
04/02/2024 04:00,53,60,0,04/02/2024,04:00:00
04/02/2024 05:00,75,56,0,04/02/2024,05:00:00
04/02/2024 06:00,190,56,0,04/02/2024,06:00:00
04/02/2024 07:00,400,56,0,04/02/2024,07:00:00
04/02/2024 08:00,582,58,0,04/02/2024,08:00:00
04/02/2024 09:00,709,56,0,04/02/2024,09:00:00
04/02/2024 10:00,768,55,0,04/02/2024,10:00:00
04/02/2024 11:00,693,53,0,04/02/2024,11:00:00
04/02/2024 12:00,725,50,0,04/02/2024,12:00:00
04/02/2024 13:00,637,51,0,04/02/2024,13:00:00
04/02/2024 14:00,584,50,0,04/02/2024,14:00:00
04/02/2024 15:00,535,48,0,04/02/2024,15:00:00
04/02/2024 16:00,389,50,0,04/02/2024,16:00:00
04/02/2024 17:00,262,56,0,04/02/2024,17:00:00
04/02/2024 18:00,257,57,0,04/02/2024,18:00:00
04/02/2024 19:00,171,57,0,04/02/2024,19:00:00
04/02/2024 20:00,121,58,0,04/02/2024,20:00:00
04/02/2024 21:00,81,57,0,04/02/2024,21:00:00
04/02/2024 22:00,59,58,0,04/02/2024,22:00:00
04/02/2024 23:00,46,57,0,04/02/2024,23:00:00
05/02/2024 00:00,17,57,0,05/02/2024,00:00:00
05/02/2024 01:00,20,56,0,05/02/2024,01:00:00
05/02/2024 02:00,11,51,0,05/02/2024,02:00:00
05/02/2024 03:00,23,54,0,05/02/2024,03:00:00
05/02/2024 04:00,45,56,0,05/02/2024,04:00:00
05/02/2024 05:00,119,59,0,05/02/2024,05:00:00
05/02/2024 06:00,281,59,0,05/02/2024,06:00:00
05/02/2024 07:00,294,57,0,05/02/2024,07:00:00
05/02/2024 08:00,299,54,0,05/02/2024,08:00:00
05/02/2024 09:00,297,54,0,05/02/2024,09:00:00
05/02/2024 10:00,311,55,0,05/02/2024,10:00:00
05/02/2024 11:00,307,54,0,05/02/2024,11:00:00
05/02/2024 12:00,274,55,0,05/02/2024,12:00:00
05/02/2024 13:00,287,57,0,05/02/2024,13:00:00
05/02/2024 14:00,329,58,0,05/02/2024,14:00:00
05/02/2024 15:00,330,57,0,05/02/2024,15:00:00
05/02/2024 16:00,309,58,0,05/02/2024,16:00:00
05/02/2024 17:00,333,58,0,05/02/2024,17:00:00
05/02/2024 18:00,244,63,0,05/02/2024,18:00:00
05/02/2024 19:00,175,58,0,05/02/2024,19:00:00
05/02/2024 20:00,117,60,0,05/02/2024,20:00:00
05/02/2024 21:00,90,57,0,05/02/2024,21:00:00
05/02/2024 22:00,69,57,0,05/02/2024,22:00:00
05/02/2024 23:00,41,59,0,05/02/2024,23:00:00
06/02/2024 00:00,25,63,0,06/02/2024,00:00:00
06/02/2024 01:00,25,62,0,06/02/2024,01:00:00
06/02/2024 02:00,17,59,0,06/02/2024,02:00:00
06/02/2024 03:00,23,57,0,06/02/2024,03:00:00
06/02/2024 04:00,44,59,0,06/02/2024,04:00:00
06/02/2024 05:00,111,59,0,06/02/2024,05:00:00
06/02/2024 06:00,294,59,0,06/02/2024,06:00:00
06/02/2024 07:00,369,59,0,06/02/2024,07:00:00
06/02/2024 08:00,391,56,0,06/02/2024,08:00:00
06/02/2024 09:00,491,54,0,06/02/2024,09:00:00
06/02/2024 10:00,380,53,0,06/02/2024,10:00:00
06/02/2024 11:00,374,55,0,06/02/2024,11:00:00
06/02/2024 12:00,296,55,0,06/02/2024,12:00:00
06/02/2024 13:00,330,58,0,06/02/2024,13:00:00
06/02/2024 14:00,333,57,0,06/02/2024,14:00:00
06/02/2024 15:00,351,56,0,06/02/2024,15:00:00
06/02/2024 16:00,337,60,0,06/02/2024,16:00:00
06/02/2024 17:00,344,60,0,06/02/2024,17:00:00
06/02/2024 18:00,272,61,0,06/02/2024,18:00:00
06/02/2024 19:00,198,61,0,06/02/2024,19:00:00
06/02/2024 20:00,145,60,0,06/02/2024,20:00:00
06/02/2024 21:00,90,58,0,06/02/2024,21:00:00
06/02/2024 22:00,66,58,0,06/02/2024,22:00:00
06/02/2024 23:00,44,59,0,06/02/2024,23:00:00
07/02/2024 00:00,28,59,0,07/02/2024,00:00:00
07/02/2024 01:00,30,54,0,07/02/2024,01:00:00
07/02/2024 02:00,10,51,0,07/02/2024,02:00:00
07/02/2024 03:00,32,58,0,07/02/2024,03:00:00
07/02/2024 04:00,52,57,0,07/02/2024,04:00:00
07/02/2024 05:00,122,56,0,07/02/2024,05:00:00
07/02/2024 06:00,300,59,0,07/02/2024,06:00:00
07/02/2024 07:00,365,59,0,07/02/2024,07:00:00
07/02/2024 08:00,369,56,0,07/02/2024,08:00:00
07/02/2024 09:00,452,55,0,07/02/2024,09:00:00
07/02/2024 10:00,371,53,0,07/02/2024,10:00:00
07/02/2024 11:00,359,54,0,07/02/2024,11:00:00
07/02/2024 12:00,290,56,0,07/02/2024,12:00:00
07/02/2024 13:00,334,55,0,07/02/2024,13:00:00
07/02/2024 14:00,342,60,0,07/02/2024,14:00:00
07/02/2024 15:00,357,57,0,07/02/2024,15:00:00
07/02/2024 16:00,362,60,0,07/02/2024,16:00:00
07/02/2024 17:00,344,58,0,07/02/2024,17:00:00
07/02/2024 18:00,243,61,0,07/02/2024,18:00:00
07/02/2024 19:00,240,62,0,07/02/2024,19:00:00
07/02/2024 20:00,159,62,0,07/02/2024,20:00:00
07/02/2024 21:00,112,60,0,07/02/2024,21:00:00
07/02/2024 22:00,71,60,0,07/02/2024,22:00:00
07/02/2024 23:00,63,62,0,07/02/2024,23:00:00
08/02/2024 00:00,38,56,0,08/02/2024,00:00:00
08/02/2024 01:00,21,63,0,08/02/2024,01:00:00
08/02/2024 02:00,22,63,0,08/02/2024,02:00:00
08/02/2024 03:00,29,58,0,08/02/2024,03:00:00
08/02/2024 04:00,65,58,0,08/02/2024,04:00:00
08/02/2024 05:00,113,61,0,08/02/2024,05:00:00
08/02/2024 06:00,325,58,0,08/02/2024,06:00:00
08/02/2024 07:00,381,57,0,08/02/2024,07:00:00
08/02/2024 08:00,393,56,0,08/02/2024,08:00:00
08/02/2024 09:00,414,55,0,08/02/2024,09:00:00
08/02/2024 10:00,385,54,0,08/02/2024,10:00:00
08/02/2024 11:00,392,57,0,08/02/2024,11:00:00
08/02/2024 12:00,357,56,0,08/02/2024,12:00:00
08/02/2024 13:00,368,57,0,08/02/2024,13:00:00
08/02/2024 14:00,393,57,0,08/02/2024,14:00:00
08/02/2024 15:00,430,58,0,08/02/2024,15:00:00
08/02/2024 16:00,417,58,0,08/02/2024,16:00:00
08/02/2024 17:00,405,59,0,08/02/2024,17:00:00
08/02/2024 18:00,326,62,0,08/02/2024,18:00:00
08/02/2024 19:00,309,62,0,08/02/2024,19:00:00
08/02/2024 20:00,230,61,0,08/02/2024,20:00:00
08/02/2024 21:00,153,59,0,08/02/2024,21:00:00
08/02/2024 22:00,123,61,0,08/02/2024,22:00:00
08/02/2024 23:00,72,59,0,08/02/2024,23:00:00
09/02/2024 00:00,41,62,0,09/02/2024,00:00:00
09/02/2024 01:00,20,63,0,09/02/2024,01:00:00
09/02/2024 02:00,23,58,0,09/02/2024,02:00:00
09/02/2024 03:00,29,59,0,09/02/2024,03:00:00
09/02/2024 04:00,37,55,0,09/02/2024,04:00:00
09/02/2024 05:00,141,58,0,09/02/2024,05:00:00
09/02/2024 06:00,362,58,0,09/02/2024,06:00:00
09/02/2024 07:00,400,61,0,09/02/2024,07:00:00
09/02/2024 08:00,373,58,0,09/02/2024,08:00:00
09/02/2024 09:00,494,54,0,09/02/2024,09:00:00
09/02/2024 10:00,538,55,0,09/02/2024,10:00:00
09/02/2024 11:00,598,56,0,09/02/2024,11:00:00
09/02/2024 12:00,521,57,0,09/02/2024,12:00:00
09/02/2024 13:00,567,58,0,09/02/2024,13:00:00
09/02/2024 14:00,637,57,0,09/02/2024,14:00:00
09/02/2024 15:00,700,56,0,09/02/2024,15:00:00
09/02/2024 16:00,631,57,0,09/02/2024,16:00:00
09/02/2024 17:00,589,58,0,09/02/2024,17:00:00
09/02/2024 18:00,464,60,0,09/02/2024,18:00:00
09/02/2024 19:00,436,59,0,09/02/2024,19:00:00
09/02/2024 20:00,379,59,0,09/02/2024,20:00:00
09/02/2024 21:00,306,61,0,09/02/2024,21:00:00
09/02/2024 22:00,221,59,0,09/02/2024,22:00:00
09/02/2024 23:00,173,61,0,09/02/2024,23:00:00
10/02/2024 00:00,81,61,1,10/02/2024,00:00:00
10/02/2024 01:00,46,63,1,10/02/2024,01:00:00
10/02/2024 02:00,42,61,1,10/02/2024,02:00:00
10/02/2024 03:00,38,60,1,10/02/2024,03:00:00
10/02/2024 04:00,67,63,1,10/02/2024,04:00:00
10/02/2024 05:00,127,61,1,10/02/2024,05:00:00
10/02/2024 06:00,308,59,1,10/02/2024,06:00:00
10/02/2024 07:00,358,56,1,10/02/2024,07:00:00
10/02/2024 08:00,432,55,1,10/02/2024,08:00:00
10/02/2024 09:00,473,54,1,10/02/2024,09:00:00
10/02/2024 10:00,554,52,1,10/02/2024,10:00:00
10/02/2024 11:00,583,52,1,10/02/2024,11:00:00
10/02/2024 12:00,495,54,1,10/02/2024,12:00:00
10/02/2024 13:00,477,56,1,10/02/2024,13:00:00
10/02/2024 14:00,506,54,1,10/02/2024,14:00:00
10/02/2024 15:00,449,55,1,10/02/2024,15:00:00
10/02/2024 16:00,417,56,1,10/02/2024,16:00:00
10/02/2024 17:00,414,57,1,10/02/2024,17:00:00
10/02/2024 18:00,394,59,1,10/02/2024,18:00:00
10/02/2024 19:00,365,58,1,10/02/2024,19:00:00
10/02/2024 20:00,241,58,1,10/02/2024,20:00:00
10/02/2024 21:00,193,58,1,10/02/2024,21:00:00
10/02/2024 22:00,156,60,1,10/02/2024,22:00:00
10/02/2024 23:00,111,58,1,10/02/2024,23:00:00
11/02/2024 00:00,82,59,0,11/02/2024,00:00:00
11/02/2024 01:00,88,59,0,11/02/2024,01:00:00
11/02/2024 02:00,49,61,0,11/02/2024,02:00:00
11/02/2024 03:00,64,63,0,11/02/2024,03:00:00
11/02/2024 04:00,61,60,0,11/02/2024,04:00:00
11/02/2024 05:00,63,60,0,11/02/2024,05:00:00
11/02/2024 06:00,152,56,0,11/02/2024,06:00:00
11/02/2024 07:00,221,57,0,11/02/2024,07:00:00
11/02/2024 08:00,343,56,0,11/02/2024,08:00:00
11/02/2024 09:00,419,55,0,11/02/2024,09:00:00
11/02/2024 10:00,482,52,0,11/02/2024,10:00:00
11/02/2024 11:00,577,50,0,11/02/2024,11:00:00
11/02/2024 12:00,536,52,0,11/02/2024,12:00:00
11/02/2024 13:00,484,52,0,11/02/2024,13:00:00
11/02/2024 14:00,432,50,0,11/02/2024,14:00:00
11/02/2024 15:00,361,53,0,11/02/2024,15:00:00
11/02/2024 16:00,314,53,0,11/02/2024,16:00:00
11/02/2024 17:00,265,54,0,11/02/2024,17:00:00
11/02/2024 18:00,219,58,0,11/02/2024,18:00:00
11/02/2024 19:00,189,58,0,11/02/2024,19:00:00
11/02/2024 20:00,124,59,0,11/02/2024,20:00:00
11/02/2024 21:00,102,55,0,11/02/2024,21:00:00
11/02/2024 22:00,49,61,0,11/02/2024,22:00:00
11/02/2024 23:00,34,63,0,11/02/2024,23:00:00
12/02/2024 00:00,23,56,0,12/02/2024,00:00:00
12/02/2024 01:00,22,57,0,12/02/2024,01:00:00
12/02/2024 02:00,17,54,0,12/02/2024,02:00:00
12/02/2024 03:00,19,58,0,12/02/2024,03:00:00
12/02/2024 04:00,43,58,0,12/02/2024,04:00:00
12/02/2024 05:00,120,58,0,12/02/2024,05:00:00
12/02/2024 06:00,284,59,0,12/02/2024,06:00:00
12/02/2024 07:00,315,56,0,12/02/2024,07:00:00
12/02/2024 08:00,326,57,0,12/02/2024,08:00:00
12/02/2024 09:00,304,53,0,12/02/2024,09:00:00
12/02/2024 10:00,380,51,0,12/02/2024,10:00:00
12/02/2024 11:00,379,51,0,12/02/2024,11:00:00
12/02/2024 12:00,301,53,0,12/02/2024,12:00:00
12/02/2024 13:00,328,58,0,12/02/2024,13:00:00
12/02/2024 14:00,294,56,0,12/02/2024,14:00:00
12/02/2024 15:00,315,55,0,12/02/2024,15:00:00
12/02/2024 16:00,332,57,0,12/02/2024,16:00:00
12/02/2024 17:00,330,59,0,12/02/2024,17:00:00
12/02/2024 18:00,251,58,0,12/02/2024,18:00:00
12/02/2024 19:00,198,58,0,12/02/2024,19:00:00
12/02/2024 20:00,147,58,0,12/02/2024,20:00:00
12/02/2024 21:00,100,54,0,12/02/2024,21:00:00
12/02/2024 22:00,76,56,0,12/02/2024,22:00:00
12/02/2024 23:00,49,59,0,12/02/2024,23:00:00
13/02/2024 00:00,27,62,0,13/02/2024,00:00:00
13/02/2024 01:00,27,59,0,13/02/2024,01:00:00
13/02/2024 02:00,13,58,0,13/02/2024,02:00:00
13/02/2024 03:00,22,54,0,13/02/2024,03:00:00
13/02/2024 04:00,45,59,0,13/02/2024,04:00:00
13/02/2024 05:00,108,56,0,13/02/2024,05:00:00
13/02/2024 06:00,268,56,0,13/02/2024,06:00:00
13/02/2024 07:00,328,56,0,13/02/2024,07:00:00
13/02/2024 08:00,318,56,0,13/02/2024,08:00:00
13/02/2024 09:00,366,53,0,13/02/2024,09:00:00
13/02/2024 10:00,401,52,0,13/02/2024,10:00:00
13/02/2024 11:00,390,54,0,13/02/2024,11:00:00
13/02/2024 12:00,335,55,0,13/02/2024,12:00:00
13/02/2024 13:00,331,55,0,13/02/2024,13:00:00
13/02/2024 14:00,352,55,0,13/02/2024,14:00:00
13/02/2024 15:00,367,58,0,13/02/2024,15:00:00
13/02/2024 16:00,376,57,0,13/02/2024,16:00:00
13/02/2024 17:00,357,59,0,13/02/2024,17:00:00
13/02/2024 18:00,266,59,0,13/02/2024,18:00:00
13/02/2024 19:00,214,59,0,13/02/2024,19:00:00
13/02/2024 20:00,149,57,0,13/02/2024,20:00:00
13/02/2024 21:00,132,57,0,13/02/2024,21:00:00
13/02/2024 22:00,79,56,0,13/02/2024,22:00:00
13/02/2024 23:00,71,60,0,13/02/2024,23:00:00
14/02/2024 00:00,31,66,0,14/02/2024,00:00:00
14/02/2024 01:00,17,54,0,14/02/2024,01:00:00
14/02/2024 02:00,12,52,0,14/02/2024,02:00:00
14/02/2024 03:00,27,59,0,14/02/2024,03:00:00
14/02/2024 04:00,52,56,0,14/02/2024,04:00:00
14/02/2024 05:00,113,55,0,14/02/2024,05:00:00
14/02/2024 06:00,255,58,0,14/02/2024,06:00:00
14/02/2024 07:00,391,59,0,14/02/2024,07:00:00
14/02/2024 08:00,414,58,0,14/02/2024,08:00:00
14/02/2024 09:00,484,52,0,14/02/2024,09:00:00
14/02/2024 10:00,489,52,0,14/02/2024,10:00:00
14/02/2024 11:00,406,53,0,14/02/2024,11:00:00
14/02/2024 12:00,353,54,0,14/02/2024,12:00:00
14/02/2024 13:00,359,55,0,14/02/2024,13:00:00
14/02/2024 14:00,360,60,0,14/02/2024,14:00:00
14/02/2024 15:00,380,57,0,14/02/2024,15:00:00
14/02/2024 16:00,399,57,0,14/02/2024,16:00:00
14/02/2024 17:00,373,61,0,14/02/2024,17:00:00
14/02/2024 18:00,333,62,0,14/02/2024,18:00:00
14/02/2024 19:00,238,61,0,14/02/2024,19:00:00
14/02/2024 20:00,156,61,0,14/02/2024,20:00:00
14/02/2024 21:00,100,58,0,14/02/2024,21:00:00
14/02/2024 22:00,101,58,0,14/02/2024,22:00:00
14/02/2024 23:00,64,59,0,14/02/2024,23:00:00
15/02/2024 00:00,45,62,0,15/02/2024,00:00:00
15/02/2024 01:00,18,55,0,15/02/2024,01:00:00
15/02/2024 02:00,17,65,0,15/02/2024,02:00:00
15/02/2024 03:00,21,58,0,15/02/2024,03:00:00
15/02/2024 04:00,61,59,0,15/02/2024,04:00:00
15/02/2024 05:00,150,59,0,15/02/2024,05:00:00
15/02/2024 06:00,306,59,0,15/02/2024,06:00:00
15/02/2024 07:00,415,59,0,15/02/2024,07:00:00
15/02/2024 08:00,470,57,0,15/02/2024,08:00:00
15/02/2024 09:00,517,53,0,15/02/2024,09:00:00
15/02/2024 10:00,470,54,0,15/02/2024,10:00:00
15/02/2024 11:00,452,53,0,15/02/2024,11:00:00
15/02/2024 12:00,399,55,0,15/02/2024,12:00:00
15/02/2024 13:00,340,58,0,15/02/2024,13:00:00
15/02/2024 14:00,385,56,0,15/02/2024,14:00:00
15/02/2024 15:00,395,58,0,15/02/2024,15:00:00
15/02/2024 16:00,423,57,0,15/02/2024,16:00:00
15/02/2024 17:00,379,58,0,15/02/2024,17:00:00
15/02/2024 18:00,343,59,0,15/02/2024,18:00:00
15/02/2024 19:00,242,60,0,15/02/2024,19:00:00
15/02/2024 20:00,153,58,0,15/02/2024,20:00:00
15/02/2024 21:00,127,58,0,15/02/2024,21:00:00
15/02/2024 22:00,98,57,0,15/02/2024,22:00:00
15/02/2024 23:00,54,59,0,15/02/2024,23:00:00
16/02/2024 00:00,30,55,0,16/02/2024,00:00:00
16/02/2024 01:00,17,54,0,16/02/2024,01:00:00
16/02/2024 02:00,13,58,0,16/02/2024,02:00:00
16/02/2024 03:00,32,60,0,16/02/2024,03:00:00
16/02/2024 04:00,47,56,0,16/02/2024,04:00:00
16/02/2024 05:00,142,58,0,16/02/2024,05:00:00
16/02/2024 06:00,314,60,0,16/02/2024,06:00:00
16/02/2024 07:00,453,58,0,16/02/2024,07:00:00
16/02/2024 08:00,458,56,0,16/02/2024,08:00:00
16/02/2024 09:00,479,56,0,16/02/2024,09:00:00
16/02/2024 10:00,501,54,0,16/02/2024,10:00:00
16/02/2024 11:00,437,54,0,16/02/2024,11:00:00
16/02/2024 12:00,429,54,0,16/02/2024,12:00:00
16/02/2024 13:00,414,55,0,16/02/2024,13:00:00
16/02/2024 14:00,515,56,0,16/02/2024,14:00:00
16/02/2024 15:00,534,57,0,16/02/2024,15:00:00
16/02/2024 16:00,543,57,0,16/02/2024,16:00:00
16/02/2024 17:00,487,58,0,16/02/2024,17:00:00
16/02/2024 18:00,433,58,0,16/02/2024,18:00:00
16/02/2024 19:00,348,58,0,16/02/2024,19:00:00
16/02/2024 20:00,230,58,0,16/02/2024,20:00:00
16/02/2024 21:00,162,57,0,16/02/2024,21:00:00
16/02/2024 22:00,117,59,0,16/02/2024,22:00:00
16/02/2024 23:00,95,58,0,16/02/2024,23:00:00
17/02/2024 00:00,69,60,0,17/02/2024,00:00:00
17/02/2024 01:00,41,63,0,17/02/2024,01:00:00
17/02/2024 02:00,26,58,0,17/02/2024,02:00:00
17/02/2024 03:00,34,59,0,17/02/2024,03:00:00
17/02/2024 04:00,41,57,0,17/02/2024,04:00:00
17/02/2024 05:00,123,59,0,17/02/2024,05:00:00
17/02/2024 06:00,275,59,0,17/02/2024,06:00:00
17/02/2024 07:00,400,57,0,17/02/2024,07:00:00
17/02/2024 08:00,458,57,0,17/02/2024,08:00:00
17/02/2024 09:00,608,55,0,17/02/2024,09:00:00
17/02/2024 10:00,623,53,0,17/02/2024,10:00:00
17/02/2024 11:00,594,54,0,17/02/2024,11:00:00
17/02/2024 12:00,556,53,0,17/02/2024,12:00:00
17/02/2024 13:00,531,55,0,17/02/2024,13:00:00
17/02/2024 14:00,580,55,0,17/02/2024,14:00:00
17/02/2024 15:00,527,54,0,17/02/2024,15:00:00
17/02/2024 16:00,463,54,0,17/02/2024,16:00:00
17/02/2024 17:00,428,55,0,17/02/2024,17:00:00
17/02/2024 18:00,320,58,0,17/02/2024,18:00:00
17/02/2024 19:00,309,57,0,17/02/2024,19:00:00
17/02/2024 20:00,172,55,0,17/02/2024,20:00:00
17/02/2024 21:00,177,56,0,17/02/2024,21:00:00
17/02/2024 22:00,122,58,0,17/02/2024,22:00:00
17/02/2024 23:00,99,62,0,17/02/2024,23:00:00
18/02/2024 00:00,70,64,0,18/02/2024,00:00:00
18/02/2024 01:00,53,59,0,18/02/2024,01:00:00
18/02/2024 02:00,33,54,0,18/02/2024,02:00:00
18/02/2024 03:00,33,62,0,18/02/2024,03:00:00
18/02/2024 04:00,63,54,0,18/02/2024,04:00:00
18/02/2024 05:00,95,58,0,18/02/2024,05:00:00
18/02/2024 06:00,206,57,0,18/02/2024,06:00:00
18/02/2024 07:00,473,56,0,18/02/2024,07:00:00
18/02/2024 08:00,742,57,0,18/02/2024,08:00:00
18/02/2024 09:00,852,56,0,18/02/2024,09:00:00
18/02/2024 10:00,842,53,0,18/02/2024,10:00:00
18/02/2024 11:00,844,52,0,18/02/2024,11:00:00
18/02/2024 12:00,750,53,0,18/02/2024,12:00:00
18/02/2024 13:00,769,52,0,18/02/2024,13:00:00
18/02/2024 14:00,685,49,0,18/02/2024,14:00:00
18/02/2024 15:00,618,50,0,18/02/2024,15:00:00
18/02/2024 16:00,509,50,0,18/02/2024,16:00:00
18/02/2024 17:00,389,53,0,18/02/2024,17:00:00
18/02/2024 18:00,275,58,0,18/02/2024,18:00:00
18/02/2024 19:00,210,58,0,18/02/2024,19:00:00
18/02/2024 20:00,139,58,0,18/02/2024,20:00:00
18/02/2024 21:00,109,55,0,18/02/2024,21:00:00
18/02/2024 22:00,69,58,0,18/02/2024,22:00:00
18/02/2024 23:00,47,60,0,18/02/2024,23:00:00
19/02/2024 00:00,26,58,0,19/02/2024,00:00:00
19/02/2024 01:00,31,63,0,19/02/2024,01:00:00
19/02/2024 02:00,12,56,0,19/02/2024,02:00:00
